buy_conf,sell_conf,total_trade,buy_trade,sell_trade,win,loss,winrate,profit_factor,max_drawdown,net_profit,roi,saldo_akhir,score
0.8500000000000003,0.55,143,70,73,86,57,60.13986013986013,2.016046584568772,14.772634221196911,9613.896464111465,96.13896464111465,19613.896464111465,127.78063504910851
0.7500000000000002,0.55,188,115,73,106,82,56.38297872340425,1.7592796980262864,8.241394669606668,10386.416983762643,103.86416983762643,20386.416983762643,126.97341924586887
0.8500000000000003,0.5,213,70,143,118,95,55.39906103286385,1.7039124319029624,12.451616977403189,11288.091517083543,112.88091517083542,21288.091517083543,119.75478536061273
0.8500000000000003,0.6000000000000001,105,70,35,61,44,58.0952380952381,1.8942059047001552,11.66999918645986,5557.324094774423,55.57324094774423,15557.324094774423,118.42550464548431
0.7000000000000002,0.55,205,132,73,111,94,54.146341463414636,1.6222450546431821,8.773019029165516,9428.421999814502,94.28421999814502,19428.4219998145,117.66028837331535
0.8500000000000003,0.7500000000000002,71,70,1,40,31,56.33802816901409,1.8167897619524398,6.378323303343221,3076.3143337099427,30.76314333709943,13076.314333709943,117.42574827500968
0.8000000000000003,0.55,174,101,73,98,76,56.32183908045977,1.7586911068694322,13.427766202649325,9282.834400906802,92.82834400906802,19282.834400906802,116.93258331284677
0.6500000000000001,0.5,295,158,137,151,144,51.186440677966104,1.460515949090212,6.901719031782952,10988.991769053926,109.88991769053926,20988.991769053926,115.63926329302495
0.8500000000000003,0.6500000000000001,81,70,11,45,36,55.55555555555556,1.754154417520584,7.314540070309786,3370.129528178093,33.70129528178093,13370.129528178093,113.71240342949264
0.6000000000000001,0.5,336,215,121,172,164,51.19047619047619,1.4783116675846675,12.265828075166496,13274.881943320335,132.74881943320335,23274.881943320335,112.87872657251572
0.8000000000000003,0.5,242,101,141,128,114,52.892561983471076,1.5471966920003388,11.173410585273276,10330.778355303897,103.30778355303897,20330.778355303897,112.23558950444698
0.7500000000000002,0.6000000000000001,149,114,35,80,69,53.691275167785236,1.6232130808837821,7.832701841465123,5937.385062670803,59.37385062670803,15937.385062670803,111.89987818238784
0.7500000000000002,0.5,256,114,142,134,122,52.34375,1.5082123529816698,11.276577362836376,10464.668328134278,104.64668328134277,20464.668328134278,110.51483973128079
0.8500000000000003,0.7000000000000002,73,70,3,40,33,54.794520547945204,1.7020236485456708,7.939748652677451,2816.0956784691116,28.160956784691116,12816.095678469112,109.20077459372148
0.5,0.55,391,348,43,192,199,49.10485933503836,1.3934027897633914,11.66999918645989,11878.445294828678,118.78445294828678,21878.445294828678,106.54043306802237
0.55,0.5,378,280,98,186,192,49.2063492063492,1.392778223498086,11.276577362836385,11517.95263751885,115.17952637518852,21517.95263751885,106.43534277388117
0.6500000000000001,0.55,233,163,70,121,112,51.931330472103,1.4924870681646465,11.276577362836372,8742.158687405528,87.42158687405528,18742.15868740553,106.23459929319384
0.5,0.6000000000000001,381,362,19,187,194,49.08136482939632,1.3811172386202353,10.984909165063925,11397.655662580702,113.97655662580704,21397.655662580702,106.10331953707309
0.8000000000000003,0.6000000000000001,136,101,35,72,64,52.94117647058824,1.5829837845744135,10.276172308356827,4923.89651500907,49.2389651500907,14923.89651500907,104.22347418575355
0.7000000000000002,0.6000000000000001,169,134,35,86,83,50.887573964497044,1.4578986166598713,7.117849631730302,5103.546534721005,51.03546534721005,15103.546534721005,103.29005027048994
0.5,0.5,400,325,75,196,204,49.0,1.3701555620400119,13.611094544713934,12048.135144450527,120.48135144450526,22048.135144450527,102.98585095343063
0.7500000000000002,0.6500000000000001,126,115,11,65,61,51.587301587301596,1.5241382161654746,7.832701841465141,3896.7306260176083,38.96730626017608,13896.730626017608,102.80358793010728
0.8500000000000003,0.8000000000000003,70,70,0,40,30,57.14285714285714,1.8819035054265398,5.432649801356786,3208.398316878729,32.08398316878729,13208.398316878729,102.11539072021245
0.8500000000000003,0.8500000000000003,70,70,0,40,30,57.14285714285714,1.8819035054265398,5.432649801356786,3208.398316878729,32.08398316878729,13208.398316878729,102.11539072021245
0.7000000000000002,0.5,271,130,141,140,131,51.66051660516605,1.4756531033438989,15.820787320485694,10393.445643686904,103.93445643686906,20393.445643686904,101.91209274298424
0.7500000000000002,0.7500000000000002,116,115,1,59,57,50.86206896551724,1.4822892910749539,7.8327018414651,3261.8072949183497,32.6180729491835,13261.80729491835,99.49716795339583
0.55,0.55,348,298,50,168,180,48.275862068965516,1.3345461925815674,10.984909165063911,8701.272929495357,87.01272929495357,18701.272929495357,98.4449608491403
0.8000000000000003,0.6500000000000001,112,101,11,57,55,50.89285714285714,1.485488366726745,8.648275251635912,3144.4557221084287,31.444557221084285,13144.455722108429,98.18246180726136
0.8000000000000003,0.7500000000000002,102,101,1,52,50,50.98039215686274,1.4954460112172516,8.6482752516359,2855.599820897458,28.555998208974582,12855.599820897458,98.0468232914625
0.7000000000000002,0.6500000000000001,145,134,11,72,73,49.6551724137931,1.4141272273403438,7.117849631730292,3633.2368661218043,36.33236866121805,13633.236866121804,97.98237458515848
